738|Sombras Nada Mais (Versão)|Altemar Dutra|Nem mesmo o drama penoso em que vivo Fará voltar teu amor para mim Foram mentiras tuas juras, de amor que só deixaram Sombras, tristes assimSe teu amor fosse mesmo verdade Para sofreres o quanto eu sofri Entenderias o dilema, de um triste coração Que ama, e não é feliz.Sombras nada mais A torturarem meu ser Sombras nada mais Que me vão enlouquecer Hoje estás feliz, ao lado de outro vivendo Eu sozinho aqui sofrendo E aos poucos vou morrendo Este drama sem finalSombras nada mais Atormentando os meus dias Sombras nada mais Nunca mais tive alegriaSombras nada mais A torturarem meu ser Sombras nada mais Que me vão enlouquecer Hoje estás feliz, ao lado de outro vivendo Eu sozinho aqui sofrendo E aos poucos vou morrendo Este drama sem finalSombras nada mais A tua imagem querida Sombras nada mais Só tenho sombras na vida....|Nem mesmo o drama penoso em que vivo Fará voltar teu amor para mim Foram mentiras tuas juras, de amor que só deixaram Sombras, tristes assim<>Se teu amor fosse mesmo verdade Para sofreres o quanto eu sofri Entenderias o dilema, de um triste coração Que ama, e não é feliz.<>Sombras nada mais A torturarem meu ser Sombras nada mais Que me vão enlouquecer Hoje estás feliz, ao lado de outro vivendo Eu sozinho aqui sofrendo E aos poucos vou morrendo Este drama sem final<>Sombras nada mais Atormentando os meus dias Sombras nada mais Nunca mais tive alegria<>Sombras nada mais A torturarem meu ser Sombras nada mais Que me vão enlouquecer Hoje estás feliz, ao lado de outro vivendo Eu sozinho aqui sofrendo E aos poucos vou morrendo Este drama sem final<>Sombras nada mais A tua imagem querida Sombras nada mais Só tenho sombras na vida....<>
739|Um Pouco De Você|Altemar Dutra|Um pouco de você, Do seu amor, Bendito amor, Eu quisera ter, Em mim.Guardo em meu olhar, Seu olhar de adeus, Pra poder viver, O bem que você deixou, Um pouco de você, Do seu calor, quisera ter, Uma vez mais, Sentir, afagar, Reviver, seu amor, Por mim.Do seu calor, quisera ter, Uma vez mais, Sentir, afagar, Reviver, seu amor, Por mim....|Um pouco de você, Do seu amor, Bendito amor, Eu quisera ter, Em mim.<>Guardo em meu olhar, Seu olhar de adeus, Pra poder viver, O bem que você deixou, Um pouco de você, Do seu calor, quisera ter, Uma vez mais, Sentir, afagar, Reviver, seu amor, Por mim.<>Do seu calor, quisera ter, Uma vez mais, Sentir, afagar, Reviver, seu amor, Por mim....<>
740|Conselho|Altemar Dutra|Se você me encontrar pelas ruas Não precisa mudar de calçada Pense logo que somos estranhos E que nunca entre nós houve nadaNão precisa baixar a cabeça Pra não ver meus olhos nos seus Passarei por você sem rancor Sem lembrar que entre nós houve adeusNossos sonhos são tão diferentes O remédio é mesmo deixar Que esse amor se desfaça com o tempo Sem que seja preciso chorarEntre nós não há culpa e nem mágoa O destino assim escreveu Poderemos achar noutros braços Esse amor que entre nós não viveu Poderemos achar noutros braços Esse amor que entre nós não viveu|Se você me encontrar pelas ruas Não precisa mudar de calçada Pense logo que somos estranhos E que nunca entre nós houve nada<>Não precisa baixar a cabeça Pra não ver meus olhos nos seus Passarei por você sem rancor Sem lembrar que entre nós houve adeus<>Nossos sonhos são tão diferentes O remédio é mesmo deixar Que esse amor se desfaça com o tempo Sem que seja preciso chorar<>Entre nós não há culpa e nem mágoa O destino assim escreveu Poderemos achar noutros braços Esse amor que entre nós não viveu Poderemos achar noutros braços Esse amor que entre nós não viveu<>
741|A Última Noite|Altemar Dutra|A última noite que passei contigo Quisera esquecê-la, mas eu não consigo A última noite que passei contigo Tenho que esquecê-la pra viverA última noite que passei contigo Eu levo guardada como um castigo E aqueles momentos em que eu te queria Tenho que arrancá-los do meu serPorque partiste, aquela noite Porque partiste, sem regressar E me deixaste aquela noite Como lembrança, tua traiçãoPor qué te fuiste aquella noche Por qué te fuiste sin regresar E me deixaste aquela noite Como lembrança, tua traição|A última noite que passei contigo Quisera esquecê-la, mas eu não consigo A última noite que passei contigo Tenho que esquecê-la pra viver<>A última noite que passei contigo Eu levo guardada como um castigo E aqueles momentos em que eu te queria Tenho que arrancá-los do meu ser<>Porque partiste, aquela noite Porque partiste, sem regressar E me deixaste aquela noite Como lembrança, tua traição<>Por qué te fuiste aquella noche Por qué te fuiste sin regresar E me deixaste aquela noite Como lembrança, tua traição<>
742|Prova de Amor|Altemar Dutra|Ainda que os amigos falem mal E achem que eu não devo ser assim Nem mesmo que eu tivesse de assistir O mundo desabar-se sobre mimAinda que eu sentisse a maldição Em todos os idiomas me ofender Ainda que isso tudo acontecesse Só não suportaria te perderNão ligo aos comentários dos amigos Só quero teu carinho protetor A eles pouco importa o meu martírio A mim o que me importa é o teu amor|Ainda que os amigos falem mal E achem que eu não devo ser assim Nem mesmo que eu tivesse de assistir O mundo desabar-se sobre mim<>Ainda que eu sentisse a maldição Em todos os idiomas me ofender Ainda que isso tudo acontecesse Só não suportaria te perder<>Não ligo aos comentários dos amigos Só quero teu carinho protetor A eles pouco importa o meu martírio A mim o que me importa é o teu amor<>
743|Quando Creias (Cuando Creas)|Altemar Dutra|Quando creias Que estou quase acabado Quando creias Que estou desesperado Então eu voltarei e te mostrarei Que já consegui, que já consegui O que nunca me soubeste dar Que és para mim, que és para mim A lembrança que vai terminarQuando creias Que já não valho nada Com certeza, estas muito enganada Eu quero te dizer, que muito já chorei Mas já se acabou, mas já se acabou O domínio que exercias sobre mim Tudo terminou, tudo terminou Não quero ver-te nunca mais aqui És para mim, só lembranças És para mim, nada, nada, nadaÉs para mim, só lembranças És para mim, nada, nada, nada|Quando creias Que estou quase acabado Quando creias Que estou desesperado Então eu voltarei e te mostrarei Que já consegui, que já consegui O que nunca me soubeste dar Que és para mim, que és para mim A lembrança que vai terminar<>Quando creias Que já não valho nada Com certeza, estas muito enganada Eu quero te dizer, que muito já chorei Mas já se acabou, mas já se acabou O domínio que exercias sobre mim Tudo terminou, tudo terminou Não quero ver-te nunca mais aqui És para mim, só lembranças És para mim, nada, nada, nada<>És para mim, só lembranças És para mim, nada, nada, nada<>
744|Nunca Mais Te Deixarei (sing my love song)|Altemar Dutra|Volte amor, vem amor Que sem ti não sei viver Eu te imploro, eu te juro Nunca mais te deixareiHoje estou longe e vivo a lembrar Como foi triste o adeus no olhar E a distância me faz compreender Que nada sou sem vocêVolte amor vem amor Que sem ti não sei viver Eu te imploro eu te juro Nunca mais te deixareiTalvez um dia juntinhos estaremos Em nosso ninho vivendo nosso amor Nada no mundo irá nos separar Quando voltares a mim|Volte amor, vem amor Que sem ti não sei viver Eu te imploro, eu te juro Nunca mais te deixarei<>Hoje estou longe e vivo a lembrar Como foi triste o adeus no olhar E a distância me faz compreender Que nada sou sem você<>Volte amor vem amor Que sem ti não sei viver Eu te imploro eu te juro Nunca mais te deixarei<>Talvez um dia juntinhos estaremos Em nosso ninho vivendo nosso amor Nada no mundo irá nos separar Quando voltares a mim<>
745|Guadalajara|Altemar Dutra|Cuando aquí llegue No esperaba Senti una gran alegría Que jamás soñe un día encontrar Un extraño en tierras distantes Lejos de su patria querida Jamás sin subida puedo olvidarLa amistad tan grande e sincera Y un pueblo amigo y hermano Lleno de cariño y cordialidad Quiero despedirme y nesta canción Llorando si encuentra mi corazón Llego el momento de regresar Guadalajara, Guadalajara Tengo tu pueblo en mi corazón Guadalajara, Guadalajara Tengo tu pueblo en mi corazón|Cuando aquí llegue No esperaba Senti una gran alegría Que jamás soñe un día encontrar Un extraño en tierras distantes Lejos de su patria querida Jamás sin subida puedo olvidar<>La amistad tan grande e sincera Y un pueblo amigo y hermano Lleno de cariño y cordialidad Quiero despedirme y nesta canción Llorando si encuentra mi corazón Llego el momento de regresar Guadalajara, Guadalajara Tengo tu pueblo en mi corazón Guadalajara, Guadalajara Tengo tu pueblo en mi corazón<>
746|Y Te Vas|Altemar Dutra|Yo te di, te di mi sonrisa Mis horas de amor Mis días de sol Mi cielo de abril Te di mi calor, mi flor Te di mi dolor Te di mi verdad, mi yo Te di lo que fuiTe ofrecí, la piel de mis manos Mi tiempo mejor Mi humilde rincón Mis noches sin ti Mi vida y mi libertad Y un poco de amor Lo poco que fui mi amor Lo poco que fuiY tú te vas, que seas feliz Te olvidarás de lo que fui Y yo en mi ventana veré la mañana Vestirse de gris Y tú te vas, que seas feliz Te olvidarás de lo que fui Y yo en mi ventana veré la mañana Vestirse de grisYo te di, la luz de mis ojos Mis horas de miel Mi llanto de hiel Mi respiración La luz de mi amanecer Mi leía y mi hogar El canto de mi gorrión Y un poco de panY tú te vas, que seas feliz Te olvidarás de lo que fui Y yo en mi ventana veré la mañana Vestirse de gris Y tú te vas, que seas feliz Te olvidarás de lo que fui Y yo en mi ventana veré la mañana Vestirse de gris|Yo te di, te di mi sonrisa Mis horas de amor Mis días de sol Mi cielo de abril Te di mi calor, mi flor Te di mi dolor Te di mi verdad, mi yo Te di lo que fui<>Te ofrecí, la piel de mis manos Mi tiempo mejor Mi humilde rincón Mis noches sin ti Mi vida y mi libertad Y un poco de amor Lo poco que fui mi amor Lo poco que fui<>Y tú te vas, que seas feliz Te olvidarás de lo que fui Y yo en mi ventana veré la mañana Vestirse de gris Y tú te vas, que seas feliz Te olvidarás de lo que fui Y yo en mi ventana veré la mañana Vestirse de gris<>Yo te di, la luz de mis ojos Mis horas de miel Mi llanto de hiel Mi respiración La luz de mi amanecer Mi leía y mi hogar El canto de mi gorrión Y un poco de pan<>Y tú te vas, que seas feliz Te olvidarás de lo que fui Y yo en mi ventana veré la mañana Vestirse de gris Y tú te vas, que seas feliz Te olvidarás de lo que fui Y yo en mi ventana veré la mañana Vestirse de gris<>
747|Tres Palabras|Altemar Dutra|Oye la confesión De mis secretos Nace de un corazón Que está desiertoCon tres palabras Te diré todas mis cosas Cosas del corazón Que son preciosasDame tus manos, ven Toma las mías Que te voy a confiar Las ansias míasSon tres palabras Solamente mis angustias Y esas palabras son Cómo me gustas?Son tres palabras Solamente mis angustias Y esas palabras son Cómo me gustas?|Oye la confesión De mis secretos Nace de un corazón Que está desierto<>Con tres palabras Te diré todas mis cosas Cosas del corazón Que son preciosas<>Dame tus manos, ven Toma las mías Que te voy a confiar Las ansias mías<>Son tres palabras Solamente mis angustias Y esas palabras son Cómo me gustas?<>Son tres palabras Solamente mis angustias Y esas palabras son Cómo me gustas?<>
748|Esta Tarde Vi Llover|Altemar Dutra|Esta tarde vi llover Vi gente correr Y no estabas tuLa otra noche vi brillar Un lucero azul Y no estabas tuLa otra tarde Vi que un ave enamorada Daba besos a su amor, ilusionada Y no estabasEsta tarde vi llover Vi gente correr Y no estabas tuEl otoño vi llegar Al mar oí cantar Y no estabas tuYo no sé cuanto me quieres Si me extrañas o me engañas Solo sé que vi llover Vi gente correr Y no estabas tu|Esta tarde vi llover Vi gente correr Y no estabas tu<>La otra noche vi brillar Un lucero azul Y no estabas tu<>La otra tarde Vi que un ave enamorada Daba besos a su amor, ilusionada Y no estabas<>Esta tarde vi llover Vi gente correr Y no estabas tu<>El otoño vi llegar Al mar oí cantar Y no estabas tu<>Yo no sé cuanto me quieres Si me extrañas o me engañas Solo sé que vi llover Vi gente correr Y no estabas tu<>
749|Rival|Altemar Dutra|Rival do meu carinho É o vento que te beija Rival de minha tristeza Minha própria solidãoNão quero que tu partas Não quero que me deixes Me dói se tu te afastas E que não voltes maisMeu rival é o meu próprio coração Por traiçoeiro Eu não sei como posso magoar-te Se tanto te queroNão explico por que Me atormenta o rancor Eu não sei como posso viver Sem teu amorMeu rival é o meu próprio coração Por traiçoeiro Eu não sei como posso magoar-te Se tanto te queroNão explico por que Me atormenta o rancor Eu não sei como posso viver Sem teu amor(Meu rival é o meu próprio coração) (Por traiçoeiro) (Eu não sei como posso magoar-te) (Se tanto te quero)Não explico por que Me atormenta o rancor Eu não sei como posso viver Sem teu amor|Rival do meu carinho É o vento que te beija Rival de minha tristeza Minha própria solidão<>Não quero que tu partas Não quero que me deixes Me dói se tu te afastas E que não voltes mais<>Meu rival é o meu próprio coração Por traiçoeiro Eu não sei como posso magoar-te Se tanto te quero<>Não explico por que Me atormenta o rancor Eu não sei como posso viver Sem teu amor<>Meu rival é o meu próprio coração Por traiçoeiro Eu não sei como posso magoar-te Se tanto te quero<>Não explico por que Me atormenta o rancor Eu não sei como posso viver Sem teu amor<>(Meu rival é o meu próprio coração) (Por traiçoeiro) (Eu não sei como posso magoar-te) (Se tanto te quero)<>Não explico por que Me atormenta o rancor Eu não sei como posso viver Sem teu amor<>
750|Te Vendes|Agustín Lara|Te vendes Quien pudiera comprarte Quién pudiera pagarte Un minuto de amorLos hombres No saben apreciarte Ni siquiera besarte Como te beso yoLa vida, la caprichosa vida Convirtió en un mercado Tu frágil corazónY tú te vendes Yo no puedo comprarte Yo no puedo pagarte Ni un minuto de amor|Te vendes Quien pudiera comprarte Quién pudiera pagarte Un minuto de amor<>Los hombres No saben apreciarte Ni siquiera besarte Como te beso yo<>La vida, la caprichosa vida Convirtió en un mercado Tu frágil corazón<>Y tú te vendes Yo no puedo comprarte Yo no puedo pagarte Ni un minuto de amor<>
751|Lamento Jarocho|Agustín Lara|Canto a la raza, raza Jarocha Raza de bronce, que el Sol quemo A los que sufren, a los que lloran A los que esperan, les canto yoAlma de jarocha que nació morena Talle que se mueve con vaivén de hamaca Carne perfumada con besos de arena Tardes que semejan paisajes de lacaBoca donde tiembla la queja, doliente De una raza entera llena de amarguras Alma de jarocha que nació valientePara sufrir todas sus desventuras Para sufrir todas sus desventuras|Canto a la raza, raza Jarocha Raza de bronce, que el Sol quemo A los que sufren, a los que lloran A los que esperan, les canto yo<>Alma de jarocha que nació morena Talle que se mueve con vaivén de hamaca Carne perfumada con besos de arena Tardes que semejan paisajes de laca<>Boca donde tiembla la queja, doliente De una raza entera llena de amarguras Alma de jarocha que nació valiente<>Para sufrir todas sus desventuras Para sufrir todas sus desventuras<>
752|Cómo Te Extraño|Agustín Lara|Como te extraño, yo no vivo sin ti Me has hecho daño, no lo debo decir Me has enseñado a quererte Con todas mis fuerzas Cómo te extraño, yo no vivo sin tiSiento que mi corazón no miente Deja que te resbale mi queja Como resbala en tus cabellos La luz de la Luna La luz de la Luna junto al ventanalSiento que mi corazón no miente Deja que te resbale mi queja Como resbala en tus cabellos La luz de la Luna La luz de la Luna junto al ventanalComo te extraño, yo no vivo sin ti Me has hecho daño, no lo debo decir Me has enseñado a quererte Con todas mis fuerzas Cómo te extraño, yo no vivo sin ti|Como te extraño, yo no vivo sin ti Me has hecho daño, no lo debo decir Me has enseñado a quererte Con todas mis fuerzas Cómo te extraño, yo no vivo sin ti<>Siento que mi corazón no miente Deja que te resbale mi queja Como resbala en tus cabellos La luz de la Luna La luz de la Luna junto al ventanal<>Siento que mi corazón no miente Deja que te resbale mi queja Como resbala en tus cabellos La luz de la Luna La luz de la Luna junto al ventanal<>Como te extraño, yo no vivo sin ti Me has hecho daño, no lo debo decir Me has enseñado a quererte Con todas mis fuerzas Cómo te extraño, yo no vivo sin ti<>
753|Madre Mía|Agustín Lara|Yo canto para todos los hijos Que llevan adentro de su alma Un altar para tiY vengo a dejarte Mi ofrenda de llanto Único tesoro con que yo nacíComo ante una virgen Vengo de rodillas A pedir que siempre Siempre me bendigasMadrecita mía Lirio de pureza Cuida desde el cielo Toda mi orfandad Toda mi tristeza|Yo canto para todos los hijos Que llevan adentro de su alma Un altar para ti<>Y vengo a dejarte Mi ofrenda de llanto Único tesoro con que yo nací<>Como ante una virgen Vengo de rodillas A pedir que siempre Siempre me bendigas<>Madrecita mía Lirio de pureza Cuida desde el cielo Toda mi orfandad Toda mi tristeza<>
754|Me Diste La Espalda|Los Tres Ases|me dejaste tantas heridas en el alma  y muchas dudas en mi mente  que ya no quiero saber mas del amor  me engañaste, no valoras mis sentimiento  te entregue todo mi cariño  y despreciaste a mi pobre corazon  te di mi amor, te di mi alma,  mi corazon no te importo, cuando te amaba  te di mi amor, te di mi alma,  mi corazon no te importo, me diste la espalda  despues de ti, no se si vuelva a enamorarme  no se si crea en el amor  pues ya perdi la confianza que habia en mi  te di mi amor, te di mi alma,  mi corazon no te importo, cuando te amaba  te di mi amor, te di mi alma,  mi corazon no te importo, me diste la espalda  cuando te amaba, me diste la espalda...  cuando te amaba|me dejaste tantas heridas en el alma  y muchas dudas en mi mente  que ya no quiero saber mas del amor  me engañaste, no valoras mis sentimiento  te entregue todo mi cariño  y despreciaste a mi pobre corazon  te di mi amor, te di mi alma,  mi corazon no te importo, cuando te amaba  te di mi amor, te di mi alma,  mi corazon no te importo, me diste la espalda  despues de ti, no se si vuelva a enamorarme  no se si crea en el amor  pues ya perdi la confianza que habia en mi  te di mi amor, te di mi alma,  mi corazon no te importo, cuando te amaba  te di mi amor, te di mi alma,  mi corazon no te importo, me diste la espalda  cuando te amaba, me diste la espalda...  cuando te amaba<>
755|Mi Dulce Compania|Los Tres Ases|Quien en el cielo se habrá equivocado  Te bajas a la tierra y te pones a mí lado  Quien en el cielo cree que merezco  Algo tan bello tierno y perfecto  Quien me regala tu humilde mortal  Una criatura de luz celestial  Quien te saca del paraíso  Te mete en mí vida justo y preciso  Es que tu curas mí pobre alma  Tus brazos son mí calma.  En tu mirada esta el camino  Antes de ti estava perdido  Tu amor es divino rezo  Obrando milagros en cada beso  Y tu sonrisa es calor  Que aleja de mí, todo y amor CORO:  Mi ángel de la guarda mi dulce compania  Tus ojos son mi calma  Tus besos mi alegría  Protegeme tus brazos  Ven salvame la vida  Mi ángel de la guarda mi dulce compania. Yo era un tipo muy triste y oscuro  Sin sentimientos y corazón duro  Pensando tan solo en mi mismo  Lleno de odio y mucho egoísmo  Para mí el amor eran las fallas de un perdedor  Que el amar era un invento  De una novela infantil cuento  Pero basto tan solo segundos  Para que tú cambies el mundo  Tenerte en mis bazos tan solo una ves  Hizo que viera todo al revés  Es tu cariño por ti he renacido  Con tu ternura por fin he creído  Eres mi fe, mi amor mi alegría  Eres mi ángel de noche y de día. CORO:  Mi ángel de la guarda mi dulce compania  Tus ojos son mi calma  Tus besos mi alegría  Protegeme tus brazos  Ven salvame la vida  Mi ángel de la guarda mi dulce compania. Mi ángel de la guarda mi dulce compania  Tus ojos son mi calma  Tus besos mi alegría  Protegeme tus brazos  Ven salvame la vida  Mi ángel de la guarda mi dulce compania. Mi ángel de la guarda mi dulce compania  Tus ojos son mi calma  Tus besos mi alegría  Protegeme tus brazos  Ven salvame la vida  Mi ángel de la guarda mi dulce compania.|Quien en el cielo se habrá equivocado  Te bajas a la tierra y te pones a mí lado  Quien en el cielo cree que merezco  Algo tan bello tierno y perfecto  Quien me regala tu humilde mortal  Una criatura de luz celestial  Quien te saca del paraíso  Te mete en mí vida justo y preciso  Es que tu curas mí pobre alma  Tus brazos son mí calma.  En tu mirada esta el camino  Antes de ti estava perdido  Tu amor es divino rezo  Obrando milagros en cada beso  Y tu sonrisa es calor  Que aleja de mí, todo y amor <>CORO:  Mi ángel de la guarda mi dulce compania  Tus ojos son mi calma  Tus besos mi alegría  Protegeme tus brazos  Ven salvame la vida  Mi ángel de la guarda mi dulce compania. <>Yo era un tipo muy triste y oscuro  Sin sentimientos y corazón duro  Pensando tan solo en mi mismo  Lleno de odio y mucho egoísmo  Para mí el amor eran las fallas de un perdedor  Que el amar era un invento  De una novela infantil cuento  Pero basto tan solo segundos  Para que tú cambies el mundo  Tenerte en mis bazos tan solo una ves  Hizo que viera todo al revés  Es tu cariño por ti he renacido  Con tu ternura por fin he creído  Eres mi fe, mi amor mi alegría  Eres mi ángel de noche y de día. <>CORO:  Mi ángel de la guarda mi dulce compania  Tus ojos son mi calma  Tus besos mi alegría  Protegeme tus brazos  Ven salvame la vida  Mi ángel de la guarda mi dulce compania. <>Mi ángel de la guarda mi dulce compania  Tus ojos son mi calma  Tus besos mi alegría  Protegeme tus brazos  Ven salvame la vida  Mi ángel de la guarda mi dulce compania. <>Mi ángel de la guarda mi dulce compania  Tus ojos son mi calma  Tus besos mi alegría  Protegeme tus brazos  Ven salvame la vida  Mi ángel de la guarda mi dulce compania.<>
756|Dime|Los Tres Reyes|Tú que a diario pasas de lado frente a mi no te das cuenta que me muero y es por ti. Hoy que tu me hablaste y en silencio me quede mirándote como se mirar el atardecer te fuiste sin saber que mi silencio era de amor no pude hablar quise gritar decirte que callar no puedo más dime como llegar a ti como hacerte ver que tu eres todo para mi dime que es lo que puedo hace con este amor que ya no puedo esconder. Hoy que tu me hablaste y en silencio me quede mirándote como se mirar el atardecer te fuiste sin saber que mi silencio era de amor no pude hablar quise gritar decirte que callar no puedo más dime como llegar a ti como hacerte ver que tu eres todo para mi dime que es lo que puedo hace con este amor que ya no puedo esconder.|Tú que a diario pasas de lado frente a mi no te das cuenta que me muero y es por ti. <>Hoy que tu me hablaste y en silencio me quede mirándote como se mirar el atardecer te fuiste sin saber que mi silencio era de amor no pude hablar quise gritar decirte que callar no puedo más dime como llegar a ti como hacerte ver que tu eres todo para mi dime que es lo que puedo hace con este amor que ya no puedo esconder. Hoy que tu me hablaste y en silencio me quede mirándote como se mirar el atardecer te fuiste sin saber que mi silencio era de amor no pude hablar quise gritar decirte que callar no puedo más dime como llegar a ti como hacerte ver que tu eres todo para mi dime que es lo que puedo hace con este amor que ya no puedo esconder.<>
757|Que Mounstros Son|Los Tres Reyes|En una noche obscura de terrible tempestad  alla en sacasonapan empezaron a gritar  los mounstros tenebrosos Franqueinstain y blackaman  comieron quesadillas de vampiro con pipian  -a ver niños sientense en mis piernas  les voy a contar historias de moustruos  a ver niño no te asustes-  bailaba la llorona en los brazos de acuaman  y dracula violaba al compas del chachacha  Mortizia se peinaba con cajeta y aguarras  mientras el hombre lobo, aullaba sin cesar coro  que mounstros son  -agarren a ese chamaco, que no se me escape,  encuentralo Franquestain-  que mounstros son  que mounstros son en una jaula de hule, pendiente de un dragon  se hallaba un pajarillo cantando cinco en son  ciriaca la calacalaca bailaba charlestone  y a mi me acongojaba tremendo tortijon que mounstros son  -es ese pinche viejo dejenerado.  que mounstros son  cruz cruz, que se valla el diablo y que venga Jesus.  que mosuntros son  -chamaco cabron, vas a ver...  que mounstros son despues un gato loco, la luna contemplo  nadando el pobrecito, auyando se quedo  de rebanadas de aire, murio de indigestion  aquel pobre gatito, murio, murio, murio que mounstros son x4 bailaba la llorona en los brazos de acuaman  y dracula violaba al compas del chachacha  Mortizia se peinaba con cajeta y aguarras  mientras el hombre lobo, aullaba sin cesar que mounstros son -ya hombre diganle a la mortisia a y a la llorona que se esten quietas, viejas cochinas hombre,  -no esten dando ese espectaculo, separenlas con agua... que mounstos son x3 -eres tu homero  -hay estas repeludote homero  -hay quitate eres un hombre lobo  -pinche enfermo....|En una noche obscura de terrible tempestad  alla en sacasonapan empezaron a gritar  los mounstros tenebrosos Franqueinstain y blackaman  comieron quesadillas de vampiro con pipian  -a ver niños sientense en mis piernas  les voy a contar historias de moustruos  a ver niño no te asustes-  bailaba la llorona en los brazos de acuaman  y dracula violaba al compas del chachacha  Mortizia se peinaba con cajeta y aguarras  mientras el hombre lobo, aullaba sin cesar <>coro  que mounstros son  -agarren a ese chamaco, que no se me escape,  encuentralo Franquestain-  que mounstros son  que mounstros son <>en una jaula de hule, pendiente de un dragon  se hallaba un pajarillo cantando cinco en son  ciriaca la calacalaca bailaba charlestone  y a mi me acongojaba tremendo tortijon <>que mounstros son  -es ese pinche viejo dejenerado.  que mounstros son  cruz cruz, que se valla el diablo y que venga Jesus.  que mosuntros son  -chamaco cabron, vas a ver...  que mounstros son <>despues un gato loco, la luna contemplo  nadando el pobrecito, auyando se quedo  de rebanadas de aire, murio de indigestion  aquel pobre gatito, murio, murio, murio <>que mounstros son x4 <>bailaba la llorona en los brazos de acuaman  y dracula violaba al compas del chachacha  Mortizia se peinaba con cajeta y aguarras  mientras el hombre lobo, aullaba sin cesar <>que mounstros son <>-ya hombre diganle a la mortisia a y a la llorona que se esten quietas, viejas cochinas hombre,  -no esten dando ese espectaculo, separenlas con agua... <>que mounstos son x3 <>-eres tu homero  -hay estas repeludote homero  -hay quitate eres un hombre lobo  -pinche enfermo....<>
758|No|Antonio Prieto|No, porque tus errores me tienen cansado, porque en nuestras vidas ya todo ha pasado, porque no me has dado ni un poco de ti.No, porque con tus besos no encuentro dulzura, porque tus reproches me dan amargura, porque no sentimos lo mismo que ayer.No, porque ya no extraño como antes tu ausencia, porque ya disfruto aun sin tu presencia, ya no queda esencia del amor de ayer.No, aunque me juraras que mucho has cambiado, para mi lo nuestro ya está terminado, no me pidas nunca..., que vuelva jamás.No, no me pidas, no, no, no, no, no, no..., ¡no!|No, porque tus errores me tienen cansado, porque en nuestras vidas ya todo ha pasado, porque no me has dado ni un poco de ti.<>No, porque con tus besos no encuentro dulzura, porque tus reproches me dan amargura, porque no sentimos lo mismo que ayer.<>No, porque ya no extraño como antes tu ausencia, porque ya disfruto aun sin tu presencia, ya no queda esencia del amor de ayer.<>No, aunque me juraras que mucho has cambiado, para mi lo nuestro ya está terminado, no me pidas nunca..., que vuelva jamás.<>No, no me pidas, no, no, no, no, no, no..., ¡no!<>
759|Guapa|Antonio Prieto|Guapa, guapa, Ellos te dicen cuando te ven pasar. Guapa, guapa, Con la esperanza de que tu amor tendrán. Pero tú no comprendes que ellos les gusta Y no tiene la culpa si tú eres tan bonita.Guapa, guapa, Deja que digan y no te enojes, Solo te dicen que eres guapa Y es verdad, ¿no?Música… No, no, no, no, no, no, no, no, no, no. No, no, no, no, no, no, no, no. Música… Si, si, si, si, si, si, si, si, si, si, si.Pero tú no comprendes que ellos les gusta Y no tiene la culpa si tú eres tan bonita.Guapa, guapa, Deja que digan y no te enojes, Solo te dicen que eres guapa Y es verdad, ¿no?Guapa, guapa… Guapa, guapetona, guapetona, guapetona, guapetona. Guapa, guapísima… Guapa…|Guapa, guapa, Ellos te dicen cuando te ven pasar. Guapa, guapa, Con la esperanza de que tu amor tendrán. Pero tú no comprendes que ellos les gusta Y no tiene la culpa si tú eres tan bonita.<>Guapa, guapa, Deja que digan y no te enojes, Solo te dicen que eres guapa Y es verdad, ¿no?<>Música… No, no, no, no, no, no, no, no, no, no. No, no, no, no, no, no, no, no. Música… Si, si, si, si, si, si, si, si, si, si, si.<>Pero tú no comprendes que ellos les gusta Y no tiene la culpa si tú eres tan bonita.<>Guapa, guapa, Deja que digan y no te enojes, Solo te dicen que eres guapa Y es verdad, ¿no?<>Guapa, guapa… Guapa, guapetona, guapetona, guapetona, guapetona. Guapa, guapísima… Guapa…<>
760|Un Beso En Primavera|Antonio Prieto|Qué importa dar un beso en primavera, Si todo a nuestro lado dice amor, Que importa si mañana has olvidado, Cuando has vivido y vivirás tu pasión.La rosa es la amante del rocío, La brisa acaricia el manantial, La nube está abrazada al monte altivo Y el río enamorado corre al mar.Qué importa dar un beso en primavera, Si todo a nuestro lado dice amor.Me importa dar un beso en primavera, Si todo a nuestro lado dice amor, Me importa si mañana has olvidado, Pues viviré pastado mi dolor.La rosa se deshoja en el rocío, La brisa al lado el manantial, La nube está llorando al monte altivo Y el río muy cansado llega al mar.Qué importa dar un beso en primavera, Si todo a nuestro lado dice amor.|Qué importa dar un beso en primavera, Si todo a nuestro lado dice amor, Que importa si mañana has olvidado, Cuando has vivido y vivirás tu pasión.<>La rosa es la amante del rocío, La brisa acaricia el manantial, La nube está abrazada al monte altivo Y el río enamorado corre al mar.<>Qué importa dar un beso en primavera, Si todo a nuestro lado dice amor.<>Me importa dar un beso en primavera, Si todo a nuestro lado dice amor, Me importa si mañana has olvidado, Pues viviré pastado mi dolor.<>La rosa se deshoja en el rocío, La brisa al lado el manantial, La nube está llorando al monte altivo Y el río muy cansado llega al mar.<>Qué importa dar un beso en primavera, Si todo a nuestro lado dice amor.<>
